Species,longitude,latitude
Helianthus nuttallii,-104.9,41.02
Helianthus nuttallii,-104.9,41.02
Helianthus nuttallii,-104.9,41.02
Helianthus nuttallii,-116.72,33.75
Helianthus nuttallii,-116.72,33.75
Helianthus nuttallii,-118.4,37.48
Helianthus nuttallii,-117.39,37.03
Helianthus nuttallii,-116.72,33.75
Helianthus nuttallii,-118.4,37.48
Helianthus nuttallii,-118.62,34.43
Helianthus nuttallii,-118.62,34.43
Helianthus nuttallii,-118.62,34.43
Helianthus nuttallii,-118.62,34.43
Helianthus nuttallii,-118.62,34.43
Helianthus nuttallii,-118.62,34.43
Helianthus nuttallii,-118.61,34.43
Helianthus nuttallii,-118.61,34.43
Helianthus nuttallii,-118.61,34.43
Helianthus nuttallii,-118.61,34.43
Helianthus nuttallii,-118.61,34.43
Helianthus nuttallii,-118.61,34.43
Helianthus nuttallii,-118.61,34.43
Helianthus nuttallii,-118.61,34.43
Helianthus nuttallii,-118.61,34.43
Helianthus nuttallii,-118.61,34.43
Helianthus nuttallii,-118.61,34.43
Helianthus nuttallii,-106.86,36.25
Helianthus nuttallii,-111.65,42.66
Helianthus nuttallii,-111.65,42.66
Helianthus nuttallii,-111.65,42.66
Helianthus nuttallii,-119.18,41.13
Helianthus nuttallii,-110.28,39.79
Helianthus nuttallii,-110.28,39.78
Helianthus nuttallii,-111.91,41.65
Helianthus nuttallii,-102.51,41.73
Helianthus nuttallii,-111.91,41.65
Helianthus nuttallii,-105.23,40.95
Helianthus nuttallii,-105.26,40.97
Helianthus nuttallii,-118.08,43.53
Helianthus nuttallii,-116.93,40.66
Helianthus nuttallii,-118.08,43.53
Helianthus nuttallii,-116.29,41.61
Helianthus nuttallii,-118.08,43.53
Helianthus nuttallii,-112.38,36.57
Helianthus nuttallii,-112.38,36.57
Helianthus nuttallii,-105.77,37.99
Helianthus nuttallii,-103.99,44.27
Helianthus nuttallii,-116.93,34.35
Helianthus nuttallii,-116.93,34.35
Helianthus nuttallii,-116.93,34.35
Helianthus nuttallii,-105.51,38.18
Helianthus nuttallii,-111.92,40.98
Helianthus nuttallii,-105.51,38.18
Helianthus nuttallii,-105.51,38.19
Helianthus nuttallii,-105.2,39.89
Helianthus nuttallii,-105.51,38.18
Helianthus nuttallii,-105.22,39.91
Helianthus nuttallii,-105.1,40.05
Helianthus nuttallii,-104.28,42.3
Helianthus nuttallii,-105.57,41.3
Helianthus nuttallii,-104.28,42.3
Helianthus nuttallii,-105.43,39.63
Helianthus nuttallii,-96.45,47.03
Helianthus nuttallii,-96.1,47.26
Helianthus nuttallii,-96.38,46.43
Helianthus nuttallii,-104.74,39.3
Helianthus nuttallii,-96.36,45.33
Helianthus nuttallii,-116.64,39.08
Helianthus nuttallii,-117.74,43.77
Helianthus nuttallii,-105.76,36.31
Helianthus nuttallii,-111.36,40.75
Helianthus nuttallii,-117.74,43.77
Helianthus nuttallii,-118.05,36.54
Helianthus nuttallii,-118.05,36.54
Helianthus nuttallii,-118.05,36.54
Helianthus nuttallii,-111.52,49
Helianthus nuttallii,-108.92,38.77
Helianthus nuttallii,-101.27,48.22
Helianthus nuttallii,-106.87,44.75
Helianthus nuttallii,-106.67,44.17
Helianthus nuttallii,-102.38,48.32
Helianthus nuttallii,-97.1,46.57
Helianthus nuttallii,-104.5,40.42
Helianthus nuttallii,-111.81,40.35
Helianthus nuttallii,-102.38,48.32
Helianthus nuttallii,-102.38,48.32
Helianthus nuttallii,-102.38,48.32
Helianthus nuttallii,-102.38,48.32
Helianthus nuttallii,-107.98,39.73
Helianthus nuttallii,-118.42,37.4
Helianthus nuttallii,-110.22,46.08
Helianthus nuttallii,-106.69,39.91
Helianthus nuttallii,-112.31,38.13
Helianthus nuttallii,-118.38,37.49
Helianthus nuttallii,-112.33,45.55
Helianthus nuttallii,-113.38,44.67
Helianthus nuttallii,-112.2,45.45
Helianthus nuttallii,-113.62,44.98
Helianthus nuttallii,-110.92,46.53
Helianthus nuttallii,-110.57,46.37
Helianthus nuttallii,-113.62,44.87
Helianthus nuttallii,-111.5,46.33
Helianthus nuttallii,-105.98,41.77
Helianthus nuttallii,-113.92,45.18
Helianthus nuttallii,-113.83,43.33
Helianthus nuttallii,-117.83,42.67
Helianthus nuttallii,-118.38,37.49
Helianthus nuttallii,-112.33,45.55
Helianthus nuttallii,-104.4,37.02
Helianthus nuttallii,-105.98,41.77
Helianthus nuttallii,-116.79,39.7
Helianthus nuttallii,-114.11,41.34
Helianthus nuttallii,-107.7,32.92
Helianthus nuttallii,-119.41,38.9
Helianthus nuttallii,-119.96,40.56
Helianthus nuttallii,-107.71,32.91
Helianthus nuttallii,-115.15,38.6
Helianthus nuttallii,-106.49,38.18
Helianthus nuttallii,-109.1,40.8
Helianthus nuttallii,-118.38,37.49
Helianthus nuttallii,-118.38,37.49
Helianthus nuttallii,-111.88,41.75
Helianthus nuttallii,-119.22,41.35
Helianthus nuttallii,-110.68,40.32
Helianthus nuttallii,-105.42,39.63
Helianthus nuttallii,-119.17,41.35
Helianthus nuttallii,-118.38,37.49
Helianthus nuttallii,-118.38,37.49
Helianthus nuttallii,-118.38,37.49
Helianthus nuttallii,-118.38,37.49
Helianthus nuttallii,-118.38,37.49
Helianthus nuttallii,-112.6,37.33
Helianthus nuttallii,-107.38,43.65
Helianthus nuttallii,-105.09,39.54
Helianthus nuttallii,-108.41,38.78
Helianthus nuttallii,-108.51,38.88
Helianthus nuttallii,-108.32,38.68
Helianthus nuttallii,-109.92,43.33
Helianthus nuttallii,-115.4,40.25
Helianthus nuttallii,-116.08,39.95
Helianthus nuttallii,-117.05,34.17
Helianthus nuttallii,-117.05,34.17
Helianthus nuttallii,-117.05,34.17
Helianthus nuttallii,-105.2,41.15
Helianthus nuttallii,-108.54,37.52
Helianthus nuttallii,-118.4,37.52
Helianthus nuttallii,-118.4,37.52
Helianthus nuttallii,-121.58,38.03
Helianthus nuttallii,-118.41,37.48
Helianthus nuttallii,-118.41,37.48
Helianthus nuttallii,-118.4,37.52
Helianthus nuttallii,-111.88,41.8
Helianthus nuttallii,-118.13,41.69
Helianthus nuttallii,-105.05,42.35
Helianthus nuttallii,-103.86,44.67
Helianthus nuttallii,-105.26,40.22
Helianthus nuttallii,-105.26,40.22
Helianthus nuttallii,-118.06,36.54
Helianthus nuttallii,-111.65,42.65
Helianthus nuttallii,-111.93,41.13
Helianthus nuttallii,-113.36,44.69
Helianthus nuttallii,-122.85,39.73
Helianthus nuttallii,-122.85,39.73
Helianthus nuttallii,-109.73,34.05
Helianthus nuttallii,-103.81,43.99
Helianthus nuttallii,-95.07,37.8
Helianthus nuttallii,-104.75,36.47
Helianthus nuttallii,-104.75,36.47
Helianthus nuttallii,-104.75,36.47
Helianthus nuttallii,-120.05,41.19
Helianthus nuttallii,-117.3,34.55
Helianthus nuttallii,-117.3,34.55
Helianthus nuttallii,-117.3,34.55
Helianthus nuttallii,-117.3,34.55
Helianthus nuttallii,-113.82,45.12
Helianthus nuttallii,-113.82,45.12
Helianthus nuttallii,-105.61,36.36
Helianthus nuttallii,-105.61,36.36
Helianthus nuttallii,-113.82,45.12
Helianthus nuttallii,-113.82,45.12
Helianthus nuttallii,-113.82,45.12
Helianthus nuttallii,-106.76,38.03
Helianthus nuttallii,-119.9,42.31
Helianthus nuttallii,-119.9,42.31
Helianthus nuttallii,-110.78,49
Helianthus nuttallii,-117.67,33.94
Helianthus nuttallii,-114.07,43.33
Helianthus nuttallii,-114.07,43.33
Helianthus nuttallii,-114.07,43.33
Helianthus nuttallii,-114.07,43.33
Helianthus nuttallii,-112.66,42.88
Helianthus nuttallii,-112.64,42.88
Helianthus nuttallii,-112.64,42.88
Helianthus nuttallii,-112.64,42.88
Helianthus nuttallii,-112.64,42.88
Helianthus nuttallii,-112.64,42.88
Helianthus nuttallii,-112.66,42.88
Helianthus nuttallii,-113.36,42.4
Helianthus nuttallii,-113.52,42.06
Helianthus nuttallii,-113.36,42.4
Helianthus nuttallii,-113.54,43.86
Helianthus nuttallii,-113.54,43.86
Helianthus nuttallii,-120.31,46.38
Helianthus nuttallii,-120,46.22
Helianthus nuttallii,-103.57,43.85
Helianthus nuttallii,-120,46.22
Helianthus nuttallii,-113.54,43.86
Helianthus nuttallii,-120.15,46.27
Helianthus nuttallii,-120.15,46.27
Helianthus nuttallii,-114.94,42.81
Helianthus nuttallii,-111.26,44.48
Helianthus nuttallii,-112.69,42.02
Helianthus nuttallii,-104.71,39.01
Helianthus nuttallii,-104.71,39.01
Helianthus nuttallii,-104.14,44.32
Helianthus nuttallii,-113.77,43.31
Helianthus nuttallii,-114.26,43.36
Helianthus nuttallii,-105.77,39.15
Helianthus nuttallii,-105.77,39.15
Helianthus nuttallii,-91.85,46.93
Helianthus nuttallii,-117.66,42.89
Helianthus nuttallii,-117.66,42.89
Helianthus nuttallii,-104.46,38.27
Helianthus nuttallii,-111.81,42.01
Helianthus nuttallii,-112.05,42.38
Helianthus nuttallii,-104.7,39.01
Helianthus nuttallii,-104.7,39.01
Helianthus nuttallii,-103.86,44.55
Helianthus nuttallii,-103.86,44.55
Helianthus nuttallii,-113.01,48.56
Helianthus nuttallii,-113.36,44.71
Helianthus nuttallii,-110.73,43.76
Helianthus nuttallii,-115.94,47.26
Helianthus nuttallii,-112.51,43.13
Helianthus nuttallii,-114.16,43.3
Helianthus nuttallii,-114.31,43.3
Helianthus nuttallii,-114.16,43.3
Helianthus nuttallii,-106.13,37.59
Helianthus nuttallii,-114.16,43.3
Helianthus nuttallii,-105.27,40.03
Helianthus nuttallii,-104.84,38.81
Helianthus nuttallii,-116.96,43.75
Helianthus nuttallii,-116.96,43.75
Helianthus nuttallii,-105.57,39
Helianthus nuttallii,-105.57,39
Helianthus nuttallii,-105.44,37.43
Helianthus nuttallii,-117.83,44.85
Helianthus nuttallii,-116.69,43.66
Helianthus nuttallii,-117.83,44.85
Helianthus nuttallii,-116.96,43.75
Helianthus nuttallii,-117.49,33.59
Helianthus nuttallii,-117.49,33.59
Helianthus nuttallii,-117.88,33.63
Helianthus nuttallii,-105.27,40.22
Helianthus nuttallii,-105.27,40.22
Helianthus nuttallii,-116.86,34.36
Helianthus nuttallii,-118.46,37.09
Helianthus nuttallii,-105.95,38.25
Helianthus nuttallii,-111.66,40.23
Helianthus nuttallii,-112.07,39.95
Helianthus nuttallii,-103.59,43.61
Helianthus nuttallii,-117.29,34.08
Helianthus nuttallii,-118,33.72
Helianthus nuttallii,-117.56,34.32
Helianthus nuttallii,-117.56,34.32
Helianthus nuttallii,-117.56,34.32
Helianthus nuttallii,-117.56,34.32
Helianthus nuttallii,-117.56,34.32
Helianthus nuttallii,-120.77,45.87
Helianthus nuttallii,-120.77,45.87
Helianthus nuttallii,-117.74,44.71
Helianthus nuttallii,-117.74,44.71
Helianthus nuttallii,-109.45,34.01
Helianthus nuttallii,-119.9,42.32
Helianthus nuttallii,-119.9,42.32
Helianthus nuttallii,-117.8,45.21
Helianthus nuttallii,-105.02,37.15
Helianthus nuttallii,-105,39.7
Helianthus nuttallii,-105,39.7
Helianthus nuttallii,-101,42.3
Helianthus nuttallii,-112.85,42.79
Helianthus nuttallii,-112.85,42.79
Helianthus nuttallii,-112.85,42.79
Helianthus nuttallii,-115.38,44.29
Helianthus nuttallii,-116.72,43.95
Helianthus nuttallii,-116.72,43.95
Helianthus nuttallii,-107.91,40.04
Helianthus nuttallii,-105.4,39.75
Helianthus nuttallii,-111.89,40.67
Helianthus nuttallii,-105.68,35.58
Helianthus nuttallii,-103.64,44.08
Helianthus nuttallii,-117.29,34.09
Helianthus nuttallii,-105.26,40.01
Helianthus nuttallii,-111.89,40.76
Helianthus nuttallii,-73.88,40.86
Helianthus nuttallii,-98,38
Helianthus nuttallii,-98,38
Helianthus nuttallii,-107.71,32.92
Helianthus nuttallii,-112.69,39.16
Helianthus nuttallii,-73.88,40.86
Helianthus nuttallii,-105.24,40.03
Helianthus nuttallii,-118.24,34.05
Helianthus nuttallii,-118.24,34.05
Helianthus nuttallii,-118.24,34.05
Helianthus nuttallii,-106.73,38.5
Helianthus nuttallii,-106.93,38.55
Helianthus nuttallii,-105.27,40.01
Helianthus nuttallii,-117.29,34.11
Helianthus nuttallii,-109.97,41.59
Helianthus nuttallii,-107.26,44.88
Helianthus nuttallii,-106.73,39.92
Helianthus nuttallii,-117.29,34.11
Helianthus nuttallii,-105.78,33.16
Helianthus nuttallii,-105.46,40.67
Helianthus nuttallii,-103.21,40.63
Helianthus nuttallii,-105.65,33.45
Helianthus nuttallii,-105.08,40.59
Helianthus nuttallii,-105.22,38.44
Helianthus nuttallii,-105.08,40.59
Helianthus nuttallii,-105.36,40.62
Helianthus nuttallii,-106.32,38.93
Helianthus nuttallii,-105.22,38.44
Helianthus nuttallii,-96.37,35.9
Helianthus nuttallii,-112.19,38.21
Helianthus nuttallii,-100.58,41.97
Helianthus nuttallii,-100.99,42.07
Helianthus nuttallii,-117.29,34.11
Helianthus nuttallii,-119.42,36.78
Helianthus nuttallii,-118.24,34.05
Helianthus nuttallii,-117.29,34.11
Helianthus nuttallii,-111.89,40.76
Helianthus nuttallii,-111.89,40.76
Helianthus nuttallii,-105.02,39.72
Helianthus nuttallii,-104.86,39.77
Helianthus nuttallii,-105.44,38.47
Helianthus nuttallii,-105.23,38.45
Helianthus nuttallii,-105.23,38.45
Helianthus nuttallii,-110.56,46.36
Helianthus nuttallii,-112.2,45.45
Helianthus nuttallii,-102.38,48.31
Helianthus nuttallii,-113.61,44.86
Helianthus nuttallii,-117.83,42.66
Helianthus nuttallii,-113.38,44.66
Helianthus nuttallii,-104.5,40.41
Helianthus nuttallii,-112.33,45.55
Helianthus nuttallii,-113.91,45.18
Helianthus nuttallii,-106.86,44.75
Helianthus nuttallii,-106.66,44.16
Helianthus nuttallii,-97.1,46.56
Helianthus nuttallii,-101.26,48.21
Helianthus nuttallii,-113.83,43.33
Helianthus nuttallii,-105.98,41.76
Helianthus nuttallii,-110.91,46.53
Helianthus nuttallii,-111.5,46.33
Helianthus nuttallii,-113.61,44.98
Helianthus nuttallii,-111.91,43.67
Helianthus nuttallii,-105.68,37.69
Helianthus nuttallii,-118.62,34.43
Helianthus nuttallii,-118.33,34.02
Helianthus nuttallii,-118.24,34.05
Helianthus nuttallii,-118.62,34.43
Helianthus nuttallii,-118.33,34.02
Helianthus nuttallii,-111.72,40.03
Helianthus nuttallii,-97.23,46.65
Helianthus nuttallii,-97.02,46.63
Helianthus nuttallii,-106.82,40.48
Helianthus nuttallii,-111.83,41.73
Helianthus nuttallii,-117.78,41.57
Helianthus nuttallii,-111.72,40.03
Helianthus nuttallii,-117.78,41.57
Helianthus nuttallii,-111.83,41.73
Helianthus nuttallii,-97.23,46.65
Helianthus nuttallii,-97.02,46.63
Helianthus nuttallii,-106.82,40.48
Helianthus nuttallii,-119.27,37.27
Helianthus nuttallii,-106.87,44.75
Helianthus nuttallii,-117.83,42.67
Helianthus nuttallii,-105.98,41.77
Helianthus nuttallii,-112.33,45.55
Helianthus nuttallii,-111.5,46.33
Helianthus nuttallii,-112.2,45.45
Helianthus nuttallii,-106.67,44.17
Helianthus nuttallii,-113.62,44.98
Helianthus nuttallii,-113.62,44.87
Helianthus nuttallii,-101.27,48.22
Helianthus nuttallii,-113.83,43.33
Helianthus nuttallii,-107.2,39.4
Helianthus nuttallii,-105.44,38.06
Helianthus nuttallii,-106.07,38.73
Helianthus nuttallii,-104.5,40.42
Helianthus nuttallii,-106.38,40.05
Helianthus nuttallii,-110.57,46.37
Helianthus nuttallii,-102.38,48.32
Helianthus nuttallii,-110.92,46.53
Helianthus nuttallii,-113.38,44.67
Helianthus nuttallii,-113.92,45.18
Helianthus nuttallii,-105,39.47
Helianthus nuttallii,-105.95,37.27
Helianthus nuttallii,-97.1,46.57
Helianthus nuttallii,-97.1,46.57
Helianthus nuttallii,-105.73,32.95
Helianthus nuttallii,-105.08,39.08
Helianthus nuttallii,-104.7,36.02
Helianthus nuttallii,-106.73,35.88
Helianthus nuttallii,-105.04,37.16
Helianthus nuttallii,-107,37.27
Helianthus nuttallii,-106.01,37.11
Helianthus nuttallii,-105.08,40.57
Helianthus nuttallii,-105.09,40.58
Helianthus nuttallii,-105.11,40.6
Helianthus nuttallii,-105.11,40.58
Helianthus nuttallii,-105.06,40.57
Helianthus nuttallii,-105.08,40.57
Helianthus nuttallii,-105.09,40.6
Helianthus nuttallii,-105.23,40.67
Helianthus nuttallii,-105.11,40.6
Helianthus nuttallii,-105.11,40.58
Helianthus nuttallii,-108.89,38.78
Helianthus nuttallii,-108.68,38.78
Helianthus nuttallii,-108.54,40.46
Helianthus nuttallii,-108.95,40.81
Helianthus nuttallii,-108.25,40.01
Helianthus nuttallii,-108.25,39.85
Helianthus nuttallii,-108.25,40.01
Helianthus nuttallii,-104.91,41
Helianthus nuttallii,-105.09,40.59
Helianthus nuttallii,-106.9,37.14
Helianthus nuttallii,-105.39,40.82
Helianthus nuttallii,-105.25,41
Helianthus nuttallii,-109.34,40.4
Helianthus nuttallii,-118.26,34.2
Helianthus nuttallii,-108.56,37.57
Helianthus nuttallii,-97.02,46.63
Helianthus nuttallii,-105.73,32.95
Helianthus nuttallii,-101.27,48.22
Helianthus nuttallii,-102.38,48.32
Helianthus nuttallii,-97.1,46.57
Helianthus nuttallii,-106.87,44.75
Helianthus nuttallii,-106.67,44.17
Helianthus nuttallii,-104.5,40.42
Helianthus nuttallii,-97.1,46.57
Helianthus nuttallii,-111.83,41.73
Helianthus nuttallii,-105.08,39.08
Helianthus nuttallii,-106.38,40.05
Helianthus nuttallii,-106.82,40.48
Helianthus nuttallii,-107.2,39.4
Helianthus nuttallii,-106.07,38.73
Helianthus nuttallii,-105.95,37.27
Helianthus nuttallii,-105.98,41.77
Helianthus nuttallii,-113.83,43.33
Helianthus nuttallii,-117.83,42.67
Helianthus nuttallii,-113.92,45.18
Helianthus nuttallii,-113.62,44.98
Helianthus nuttallii,-113.62,44.87
Helianthus nuttallii,-113.38,44.67
Helianthus nuttallii,-112.2,45.45
Helianthus nuttallii,-112.33,45.55
Helianthus nuttallii,-111.5,46.33
Helianthus nuttallii,-110.92,46.53
Helianthus nuttallii,-110.57,46.37
Helianthus nuttallii,-97.23,46.65
Helianthus nuttallii,-105.44,38.06
Helianthus nuttallii,-99.74,46.94
Helianthus nuttallii,-97.65,46.45
Helianthus nuttallii,-96.46,47.33
Helianthus nuttallii,-96.49,46.9
Helianthus nuttallii,-96.48,46.36
Helianthus nuttallii,-96.27,44.41
Helianthus nuttallii,-95.82,48.76
Helianthus nuttallii,-95.45,45.59
Helianthus nuttallii,-114.25,44.27
Helianthus nuttallii,-113.89,47.03
Helianthus nuttallii,-112.57,34.63
Helianthus nuttallii,-112.32,43.8
Helianthus nuttallii,-112.22,48.23
Helianthus nuttallii,-111.82,37.28
Helianthus nuttallii,-112.06,46.13
Helianthus nuttallii,-111.92,40.67
Helianthus nuttallii,-111.92,45.32
Helianthus nuttallii,-111.88,41.27
Helianthus nuttallii,-111.74,41.73
Helianthus nuttallii,-111.45,37.83
Helianthus nuttallii,-111.35,47.32
Helianthus nuttallii,-111.17,45.54
Helianthus nuttallii,-110.43,40.29
Helianthus nuttallii,-110.44,47.89
Helianthus nuttallii,-109.94,45.81
Helianthus nuttallii,-109.86,46.5
Helianthus nuttallii,-109.79,37.62
Helianthus nuttallii,-109.78,31.84
Helianthus nuttallii,-109.59,44.49
Helianthus nuttallii,-109.57,38.97
Helianthus nuttallii,-109.52,40.13
Helianthus nuttallii,-109.51,40.89
Helianthus nuttallii,-108.61,43.06
Helianthus nuttallii,-108.59,40.46
Helianthus nuttallii,-108.46,39.02
Helianthus nuttallii,-107.93,48.25
Helianthus nuttallii,-105.67,39.69
Helianthus nuttallii,-105.45,33.74
Helianthus nuttallii,-105.43,37.28
Helianthus nuttallii,-103.49,48.35
Helianthus nuttallii,-104.88,39.76
Helianthus nuttallii,-104.64,36.61
Helianthus nuttallii,-104.49,38.17
Helianthus nuttallii,-103.5,48.81
Helianthus nuttallii,-120.72,41.59
Helianthus nuttallii,-102.36,48.21
Helianthus nuttallii,-101.12,41.92
Helianthus nuttallii,-100.33,47.58
Helianthus nuttallii,-98.5,46.11
Helianthus nuttallii,-97.16,47.45
Helianthus nuttallii,-118.42,38.52
Helianthus nuttallii,-118.26,34.2
Helianthus nuttallii,-118.13,41.41
Helianthus nuttallii,-117.78,33.68
Helianthus nuttallii,-117.4,36.56
Helianthus nuttallii,-116.18,34.86
Helianthus nuttallii,-116.14,42.59
Helianthus nuttallii,-115.35,41.14
Helianthus nuttallii,-113.89,44.93
Helianthus nuttallii,-113.12,40.47
Helianthus nuttallii,-112.79,39.71
Helianthus nuttallii,-112.23,42.69
Helianthus nuttallii,-111.33,45.6
Helianthus nuttallii,-117.85,43.79
Helianthus nuttallii,-111.28,38.38
Helianthus nuttallii,-104.04,37.32
Helianthus nuttallii,-122.85,39.73
Helianthus nuttallii,-106.93,41.7
Helianthus nuttallii,-106.88,44.78
Helianthus nuttallii,-106.69,39.63
Helianthus nuttallii,-106.69,48.37
Helianthus nuttallii,-106.59,44.04
Helianthus nuttallii,-105.27,39.54
Helianthus nuttallii,-109.25,40.44
Helianthus nuttallii,-110.67,45.08
Helianthus nuttallii,-107.17,38.46
Helianthus nuttallii,-104.61,32.12
Helianthus nuttallii,-113.3,45.38
Helianthus nuttallii,-112.46,44.51
Helianthus nuttallii,-120.3,48.59
Helianthus nuttallii,-115.66,48.3
Helianthus nuttallii,-113.3,45.39
Helianthus nuttallii,-107.01,37.13
Helianthus nuttallii,-114.07,39.98
Helianthus nuttallii,-113.05,37.28
Helianthus nuttallii,-110.69,43.83
Helianthus nuttallii,-110.67,45.08
Helianthus nuttallii,-110.67,45.08
Helianthus nuttallii,-119.63,44.55
Helianthus nuttallii,-112.76,46.4
Helianthus nuttallii,-110.67,45.08
